id_sonda	FNB4	FNB36	FNB37	FNB39	FNB40	FNB41	FNB43	FNB44A	FNB44B	FNB45	FNB6	FNB7	FNB8	FNB12	FNB29	FNB32	FNB33	FNB35	Media	Error estándar %
233234_at	99.7	4.5	16.5	6.1	32.5	10.0	19.1	37.9	22.2	36.5	63.8	9.0	7.9	62.2	8.6	11.4	20.7	17.4	26.999999999999996	21.529576577699615
233238_s_at	9.6	1.1	2.1	1.1	1.0	1.5	0.5	6.9	1.9	6.8	1.4	7.6	5.2	1.7	29.3	10.6	17.4	3.8	6.083333333333332	27.572120827337304
233247_x_at	30.6	44.7	13.9	6.8	1.8	8.0	4.7	1.3	15.4	12.2	10.4	7.1	2.9	2.7	9.1	5.1	12.1	3.5	10.683333333333332	23.477456216424432
233251_at	12.5	2.8	1.2	2.9	2.5	4.0	1.1	2.2	19.4	4.2	1.3	3.0	3.2	30.1	6.9	7.1	12.1	4.7	6.733333333333333	25.744954193108494
233259_at	5.4	3.9	4.0	5.9	30.8	13.4	8.1	14.0	2.8	4.6	17.0	5.1	17.4	13.2	48.1	31.2	34.4	8.2	14.861111111111107	20.02113575409645
233269_at	36.1	2.3	1.8	6.3	2.7	9.1	3.1	11.4	13.0	3.0	5.8	3.3	9.7	6.0	9.0	26.5	12.6	8.4	9.45	21.5110117205678
233297_s_at	3.6	10.0	9.3	1.5	0.4	1.6	1.1	1.3	1.1	1.2	0.5	2.5	1.8	10.9	1.7	5.2	6.4	6.7	3.711111111111111	21.506812360655008
233298_at	18.2	3.0	2.7	3.6	2.4	2.0	1.3	4.8	4.3	5.9	3.5	2.7	5.2	5.4	35.9	2.7	5.4	11.1	6.6722222222222225	28.494719557846203
233309_at	12.7	15.8	7.6	58.7	45.9	45.7	79.3	85.0	8.5	30.5	32.4	14.3	7.7	150.6	11.0	19.9	6.0	9.5	35.61666666666667	24.37962013810918
233317_at	18.3	12.5	11.2	44.2	58.8	5.6	81.7	9.3	9.6	10.4	7.3	8.6	97.7	16.3	26.2	14.5	34.3	16.9	26.855555555555558	22.9761039707265
233318_at	83.1	31.5	4.8	6.0	1.1	4.6	5.3	2.0	6.6	5.1	18.2	13.1	20.1	14.4	25.8	19.6	10.2	8.2	15.538888888888888	27.85492404358891
233332_at	80.0	4.1	18.0	10.2	12.6	3.2	4.6	2.7	19.9	16.1	10.3	5.3	17.4	26.7	4.7	1.0	26.9	35.3	16.61111111111111	25.631513916065167
233335_at	7.4	5.2	17.2	12.5	42.5	2.7	2.8	25.7	1.1	3.2	57.5	5.1	8.8	4.8	3.9	6.2	6.2	5.0	12.100000000000001	28.825822274065548
233340_at	211.7	26.9	25.0	16.9	6.1	39.7	66.7	51.2	49.2	51.7	38.5	27.6	73.2	60.8	76.2	105.5	15.9	21.0	53.54444444444445	20.106054906414716
233344_x_at	4.5	5.4	5.6	2.7	2.9	2.1	3.6	2.6	4.4	1.9	3.6	4.7	24.7	3.6	4.1	4.1	8.7	4.3	5.194444444444444	22.530813530481502
233345_at	105.9	2.4	6.9	6.7	4.9	3.3	7.6	8.2	4.1	37.1	20.8	41.0	40.5	20.8	76.4	11.6	18.4	19.2	24.211111111111112	26.34355591639309
233348_at	93.8	7.0	6.2	6.0	9.1	14.2	7.3	8.3	26.7	9.4	8.7	5.9	11.1	10.3	38.2	9.9	9.3	7.1	16.02777777777778	30.097547148514252
233352_at	173.5	47.6	27.5	14.5	28.8	49.9	12.0	38.7	5.9	16.5	53.0	20.6	95.4	36.0	53.8	53.2	22.4	23.2	42.916666666666664	20.81076158078536
233355_at	7.7	49.2	38.0	6.4	30.8	16.8	12.8	9.4	15.4	7.4	9.8	30.2	8.7	2.5	81.2	14.7	92.4	61.8	27.511111111111116	22.462380436319844
233372_at	78.6	22.9	9.3	7.6	6.9	9.7	7.5	10.6	10.2	0.9	19.0	14.2	10.0	9.0	10.7	14.7	15.2	27.4	15.799999999999995	24.422305583855827
233390_at	9.4	4.2	6.3	2.3	3.1	5.0	4.1	30.6	5.9	3.9	3.4	3.0	6.8	1.8	9.0	5.8	9.2	6.4	6.677777777777779	21.95442877678272
233396_s_at	43.0	50.4	18.9	6.0	3.4	8.3	9.8	44.8	3.4	51.0	13.1	7.5	6.8	8.8	20.6	14.3	9.5	15.3	18.60555555555556	20.366366193255782
233397_at	21.8	3.7	8.3	10.8	5.2	6.3	5.6	2.5	2.0	5.4	5.4	24.6	5.9	2.9	11.4	8.1	7.3	60.8	11.0	28.823299138141973
233401_at	100.6	6.8	21.7	5.3	7.0	23.1	16.3	3.7	11.2	24.2	31.8	4.0	8.6	20.6	20.5	13.1	41.4	24.9	21.37777777777778	23.908341869605373
233407_at	4.0	23.3	11.5	14.6	19.5	25.0	13.0	2.6	10.0	4.2	1.1	22.6	3.5	9.1	37.3	4.7	15.3	56.8	15.450000000000001	20.927121437668685
233412_x_at	132.0	4.9	5.6	9.3	35.3	34.9	26.4	38.1	16.1	9.7	51.3	7.0	12.4	66.5	7.3	10.9	19.2	5.9	27.37777777777778	26.358250936931054
233426_at	7.6	2.3	2.1	2.9	4.6	3.6	9.5	4.6	4.5	2.2	2.3	8.5	11.4	4.3	4.7	12.7	56.5	15.9	8.9	32.28574006074887
233432_at	12.3	6.0	7.2	6.1	4.7	37.6	2.2	3.1	5.6	17.6	7.5	7.1	8.1	43.4	11.1	6.1	18.5	7.6	11.766666666666666	22.10438663662937
233436_at	5.0	24.3	6.3	19.7	18.0	15.8	3.7	4.5	3.4	5.4	4.9	1.5	16.5	24.3	5.0	48.1	2.1	7.0	11.972222222222221	22.697896251406465
233452_at	11.3	13.1	3.2	1.4	14.4	24.8	3.9	1.7	3.4	1.9	4.0	47.3	8.5	14.5	8.5	3.5	36.8	4.0	11.455555555555557	25.641657395331595
233456_at	241.9	89.2	28.5	35.1	32.5	32.7	29.7	55.1	15.1	49.7	53.3	61.0	55.1	64.5	32.2	60.1	15.7	53.7	55.8388888888889	20.55232784303261
233460_at	26.6	2.2	3.3	1.8	0.8	10.5	2.0	1.6	5.3	7.4	16.7	16.4	1.7	1.2	3.6	14.7	9.0	4.6	7.188888888888889	22.9245899463206
233464_at	40.8	5.3	1.2	2.8	2.2	10.3	1.7	3.9	4.8	2.0	11.2	4.4	1.6	7.4	13.4	2.7	7.4	3.9	7.055555555555557	29.681639401404198
233471_at	7.3	4.3	18.8	5.3	1.2	2.6	6.4	6.3	34.1	6.0	15.6	3.2	5.1	3.0	7.9	5.4	42.9	10.9	10.350000000000001	24.90146666595063
233491_at	59.6	25.8	5.4	10.2	4.0	9.8	27.4	6.7	3.6	25.8	6.1	6.9	10.3	17.7	8.4	31.7	6.5	10.0	15.32777777777778	21.228121901432058
233493_at	207.3	9.8	23.0	18.2	54.9	26.5	33.9	26.4	5.1	19.1	47.1	16.0	18.4	40.5	48.2	11.7	32.8	13.1	36.22222222222223	28.457732846947387
233496_s_at	143.6	189.9	223.8	169.3	151.8	136.5	151.1	139.2	149.9	102.1	226.1	134.9	144.1	175.8	195.0	72.6	104.7	929.8	196.67777777777778	21.801601158282974
233502_at	52.2	3.9	6.4	4.6	19.4	15.2	12.0	8.2	17.3	4.0	17.7	1.1	4.1	13.8	3.9	3.3	10.5	9.0	11.47777777777778	23.232752046146626
233508_at	83.2	30.0	2.3	4.0	7.6	4.2	24.9	25.8	21.8	3.1	8.7	7.7	11.7	21.5	13.3	32.8	7.1	15.7	18.07777777777778	23.98363608378108
233514_x_at	137.7	48.9	22.8	21.9	24.9	48.0	12.3	19.7	14.0	27.7	42.3	17.7	36.0	46.9	51.2	10.3	5.8	9.5	33.199999999999996	20.757706694180843
233516_s_at	31.3	7.2	19.7	3.9	27.5	4.8	7.4	86.1	8.1	16.5	95.2	5.4	24.1	4.6	2.8	33.2	4.9	48.3	23.944444444444443	26.312423429381322
233520_s_at	201.4	159.2	123.0	106.7	100.4	135.3	44.7	131.7	72.2	75.9	216.6	97.1	127.4	194.9	134.2	177.9	139.5	3028.4	292.5833333333333	53.57534360607744
233522_at	129.7	8.6	8.0	4.0	25.4	9.4	34.2	14.4	8.6	7.5	11.4	18.7	9.6	37.2	14.4	9.3	9.9	12.4	20.705555555555552	31.748376526823314
233524_at	84.6	10.3	6.7	31.5	5.4	20.4	5.9	6.7	3.7	14.6	28.7	42.5	17.7	13.5	4.1	22.6	14.6	17.5	19.500000000000004	22.75677473859762
233529_at	121.0	3.4	2.0	3.8	0.9	9.8	3.5	15.4	5.0	20.6	4.7	13.4	29.5	33.3	19.6	17.1	41.7	9.5	19.67777777777778	32.41624494956707
233552_at	18.6	31.8	2.3	4.4	7.6	10.2	8.8	2.6	4.6	11.3	4.5	8.0	23.2	4.4	9.6	39.5	4.4	4.4	11.122222222222222	21.675162804461138
233577_at	130.7	19.9	12.8	9.9	34.2	34.3	28.8	27.9	7.2	34.7	14.2	14.3	28.8	41.1	52.7	34.7	15.1	15.8	30.950000000000003	20.538415579960144
233579_at	56.5	4.5	14.5	10.9	1.3	11.2	9.8	4.9	2.2	19.0	15.8	6.5	5.6	28.1	7.1	16.3	17.3	2.9	13.022222222222224	22.73066652928599
233582_at	182.8	62.5	15.5	74.9	55.4	47.7	24.8	11.1	31.6	40.4	15.2	10.3	10.3	75.7	90.2	24.9	38.1	23.3	46.37222222222223	20.78621703792184
233584_at	26.1	1.9	2.7	17.9	17.5	7.6	3.3	40.4	13.5	32.6	15.6	2.9	10.7	1.8	2.6	17.1	4.4	3.7	12.349999999999998	21.19949561702185
233590_at	118.0	34.8	15.0	32.2	24.1	39.7	10.1	11.0	30.8	7.6	12.6	41.4	11.4	67.8	12.4	13.4	23.0	29.4	29.70555555555556	20.67897377058034
233603_at	95.1	6.9	3.8	14.3	4.3	7.2	3.0	10.0	6.4	4.4	9.1	43.7	14.7	4.0	9.6	27.0	11.0	42.6	17.616666666666667	29.82670084685944
233617_at	16.2	19.3	3.7	7.9	6.0	4.2	5.6	7.0	15.5	4.4	8.0	5.3	3.7	8.6	18.6	5.6	46.4	14.9	11.161111111111111	21.085311903941797
233620_at	9.8	15.7	4.8	1.1	3.0	15.1	1.7	7.2	1.5	0.7	9.4	1.4	1.1	5.0	23.9	6.5	8.3	0.8	6.5	22.617781268567164
233621_s_at	71.1	5.3	16.8	18.6	6.4	4.4	5.6	2.6	2.7	1.6	7.0	13.1	2.7	3.9	4.1	2.9	2.8	5.3	9.827777777777776	37.43540383948148
233634_at	25.7	11.0	5.7	5.5	6.9	6.3	12.9	9.7	8.4	5.8	12.8	11.6	7.7	8.3	73.2	17.2	15.1	6.9	13.927777777777777	25.729712129614928
233635_at	17.0	15.5	8.2	1.8	4.2	24.2	4.3	3.0	4.0	18.6	26.4	1.6	5.3	34.1	4.4	9.4	2.7	3.4	10.450000000000001	21.554420592212068
233640_x_at	96.2	6.8	6.3	6.3	9.1	38.4	9.8	13.0	8.2	10.4	43.3	15.1	21.4	34.9	15.2	37.4	11.2	8.0	21.722222222222218	23.555238676608578
233641_s_at	136.8	57.3	12.7	8.9	31.2	9.5	29.4	8.1	17.7	6.9	34.1	75.4	9.7	46.2	17.7	23.7	62.7	69.5	36.52777777777778	21.12294910047175
233653_at	36.7	6.2	4.1	3.1	6.9	3.6	4.8	5.8	3.5	4.3	18.7	12.3	1.4	46.4	24.6	20.3	9.3	32.0	13.555555555555557	22.581277117644337
233662_at	21.8	1.6	8.8	1.1	5.8	6.5	0.3	2.1	0.6	0.2	1.4	1.4	4.4	7.9	19.2	11.9	4.0	3.7	5.705555555555556	25.333479491683054
233669_s_at	44.0	25.2	4.9	16.7	5.4	7.7	22.4	8.2	18.0	6.3	9.4	35.5	4.3	5.9	26.3	6.6	25.4	167.6	24.433333333333337	35.24063713977584
233672_s_at	7.3	1.2	1.0	2.7	1.2	2.5	0.9	3.1	1.7	1.1	2.3	3.0	1.8	2.7	2.6	2.0	4.3	11.5	2.9388888888888887	20.36705442496216
233675_s_at	44.2	6.2	2.4	1.9	1.0	14.6	9.7	16.2	2.6	7.2	12.4	19.2	16.6	18.1	23.0	3.4	4.7	3.4	11.488888888888887	21.378655440510883
233683_at	3.2	6.2	7.4	2.7	1.1	2.3	1.0	1.0	1.9	8.6	1.7	2.6	5.7	1.5	2.1	3.1	25.3	3.1	4.472222222222222	28.997527823947998
233691_at	23.5	3.8	3.3	2.8	18.5	3.0	5.0	3.5	8.3	8.0	4.6	17.0	8.1	63.4	8.6	5.2	23.9	13.4	12.438888888888888	26.681461477234375
233694_at	10.0	8.9	41.3	5.6	8.4	9.5	8.1	7.3	7.0	10.4	6.0	7.1	6.3	48.3	10.1	8.0	9.5	13.1	12.494444444444444	21.91859631402388
233695_s_at	14.5	6.3	10.2	2.9	3.0	10.7	10.6	5.4	7.3	8.6	5.6	56.3	50.8	4.9	47.1	20.3	16.3	13.7	16.36111111111111	23.58864992533668
233703_x_at	2.7	0.4	13.8	0.3	2.4	5.3	0.9	2.9	7.6	6.7	0.2	6.5	4.6	1.9	2.8	15.5	1.8	2.8	4.394444444444444	22.697263854266076
233717_x_at	83.8	3.9	15.9	2.1	7.1	23.4	5.6	3.4	9.5	23.4	1.8	35.7	18.8	30.2	34.6	48.7	39.6	5.5	21.833333333333336	22.333285643289972
233722_at	72.3	14.6	17.1	9.3	1.5	10.1	14.2	14.8	17.0	3.9	7.0	18.8	20.1	25.0	38.9	3.9	16.1	37.8	19.022222222222226	20.198820911285154
233724_at	20.6	7.9	4.2	21.6	30.0	7.1	15.1	4.4	22.6	5.2	9.6	10.7	22.0	94.7	65.7	6.1	8.2	26.8	21.25	25.315432406855887
233735_at	271.5	53.6	33.4	35.9	50.4	35.6	31.0	92.2	52.3	18.0	30.9	7.8	65.5	76.3	141.9	61.0	70.6	44.8	65.14999999999998	21.042372762280475
233737_s_at	72.0	4.8	4.6	7.7	1.3	22.6	21.0	22.9	28.0	11.5	4.9	50.0	28.6	1.6	12.6	28.9	60.2	16.7	22.21666666666667	20.979313639682566
233738_at	138.7	22.8	11.9	19.0	14.0	14.7	35.3	3.7	4.8	6.0	11.6	12.8	40.3	16.4	13.3	15.9	6.5	48.5	24.233333333333334	29.390974803150982
233742_at	12.1	26.4	8.3	10.8	75.7	53.1	41.7	6.0	35.7	44.1	9.9	6.1	33.0	132.2	6.5	45.7	89.3	14.5	36.172222222222224	21.74099662627026
233744_at	6.5	19.8	5.6	26.8	4.2	0.4	1.4	21.1	1.6	7.0	7.6	1.6	2.8	18.3	6.2	15.4	4.6	9.8	8.927777777777777	20.274945323770023
233745_at	54.5	6.3	7.3	7.8	6.9	9.9	5.2	5.9	4.5	6.1	4.2	5.5	5.0	24.7	6.0	6.3	17.4	14.7	11.011111111111113	25.14678341491286
233751_at	16.3	2.2	1.4	1.4	1.7	1.7	2.1	1.7	2.8	1.4	2.0	3.5	3.4	3.8	2.6	2.8	4.8	5.3	3.3833333333333324	23.17918806363519
233754_x_at	13.9	4.8	3.5	3.3	2.5	3.9	3.8	2.6	33.4	2.0	18.9	10.1	3.0	2.9	7.3	12.4	17.5	15.0	8.933333333333332	21.36318494856874
233762_at	139.4	21.8	5.5	28.8	7.3	20.8	34.7	20.1	29.6	22.6	14.4	9.4	14.0	56.2	60.4	69.5	32.7	24.1	33.961111111111116	21.495499631260103
233772_at	30.2	2.2	2.2	17.0	2.9	4.7	7.3	6.9	5.5	0.3	12.8	3.3	19.3	9.7	17.9	11.8	3.6	2.9	8.916666666666666	20.320172843848503
233789_at	8.1	0.8	1.1	0.7	0.3	2.1	10.5	10.3	2.5	10.0	13.9	4.9	2.1	15.7	8.7	1.5	16.1	1.8	6.1722222222222225	20.48206407554203
233798_at	3.8	1.5	2.8	15.3	1.8	30.3	6.1	6.2	30.8	4.9	1.7	38.7	11.2	23.6	32.9	1.9	26.8	26.3	14.811111111111112	20.402266423655764
233800_at	10.3	37.4	9.9	53.5	51.3	60.4	45.8	12.7	3.4	57.0	12.8	13.6	5.6	82.7	5.1	4.6	16.5	4.8	27.07777777777778	21.15210291537331
233810_x_at	1521.0	126.5	146.0	102.0	134.0	179.9	169.0	198.5	177.4	182.7	508.7	178.4	156.9	258.0	241.7	141.2	163.1	166.4	263.96666666666664	28.272146804111387
233817_at	19.8	14.3	5.5	22.7	11.5	10.5	6.2	11.1	3.1	3.3	3.8	23.5	31.2	62.6	9.5	8.7	21.5	7.8	15.366666666666665	21.27896776017944
233821_at	1.3	0.6	1.6	0.5	0.4	0.7	0.4	0.5	0.6	0.3	5.7	1.7	1.7	0.6	1.0	6.9	20.4	5.2	2.783333333333333	39.78845539580712
233822_x_at	4.0	0.6	4.2	0.2	5.1	0.1	0.1	0.2	0.2	5.1	0.2	8.6	0.3	0.1	0.7	0.3	1.8	8.8	2.255555555555555	30.160542999543345
233828_at	300.5	38.0	11.0	20.8	16.5	6.7	5.9	16.2	25.2	26.7	40.8	44.2	53.5	51.1	65.2	71.9	102.1	34.0	51.68333333333334	29.68653846471316
233829_at	71.9	5.7	6.2	20.9	5.7	3.0	6.6	6.4	2.3	3.4	2.7	7.3	20.6	8.2	5.9	21.6	26.0	7.7	12.894444444444444	29.273152399860468
233845_at	66.6	13.8	10.1	9.5	4.1	7.4	1.5	15.3	8.4	1.6	16.1	24.0	10.3	25.8	11.7	10.5	13.2	9.6	14.416666666666666	23.052707888734847
233847_x_at	0.5	1.3	0.1	1.3	0.2	5.4	4.2	0.1	0.3	0.3	0.0	1.1	8.9	0.2	15.4	0.3	1.3	1.4	2.3499999999999996	39.03394734269119
233856_at	82.1	12.1	2.7	18.2	1.4	6.7	15.8	2.7	6.5	8.2	6.7	39.3	39.3	8.1	9.0	36.6	49.4	44.4	21.62222222222222	23.34457648872189
233857_s_at	39.4	40.6	68.6	3.8	4.4	20.3	4.3	5.1	8.3	28.7	3.6	8.9	4.1	22.8	45.7	2.5	9.0	233.0	30.727777777777778	40.17960261813246
233861_at	50.7	2.5	2.3	1.6	12.9	3.8	12.9	2.4	10.9	12.3	4.3	2.5	20.9	25.4	2.0	6.8	67.3	7.3	13.822222222222223	29.830276423431645
233892_at	21.0	4.9	6.3	5.7	3.6	14.1	14.4	3.2	15.6	11.6	13.0	11.6	59.7	9.4	13.1	17.5	15.4	6.7	13.71111111111111	20.962268923004277
233895_at	104.7	4.6	6.6	19.0	14.7	5.0	8.3	2.4	6.6	7.4	2.6	5.1	7.5	2.1	9.8	3.6	18.4	18.4	13.71111111111111	39.06954498718171
233897_at	72.6	2.8	7.9	6.6	1.5	5.3	16.5	14.2	10.3	11.0	7.0	2.2	2.3	13.5	8.9	6.7	7.0	16.5	11.822222222222221	30.767880236125038
233906_at	145.7	14.8	42.9	12.7	10.0	23.9	22.5	4.2	3.9	4.4	17.0	13.4	24.8	31.0	58.9	28.0	9.9	15.6	26.86666666666666	27.992389038589256
233910_at	72.5	25.2	14.6	11.3	1.5	3.4	8.8	11.4	20.7	0.8	13.4	2.9	4.0	17.4	2.2	30.7	32.6	30.3	16.872222222222224	23.728853280202078
233913_at	75.9	2.7	22.5	6.8	4.8	5.6	2.8	5.0	6.9	6.1	5.7	3.6	8.2	15.8	3.1	8.9	25.8	8.3	12.13888888888889	32.44584257888163
233922_at	16.7	5.1	5.5	3.4	5.6	5.5	3.5	5.3	4.0	5.5	3.6	6.0	4.5	2.7	5.8	6.6	47.5	11.8	8.255555555555555	28.687811902698822
233923_at	6.5	16.4	3.0	6.0	4.6	2.8	1.8	4.6	31.0	15.3	5.1	9.7	44.9	6.1	8.4	2.7	5.8	12.3	10.38888888888889	24.49453421607016
233939_at	46.8	11.5	11.5	5.0	11.5	17.5	9.9	6.0	6.7	5.1	5.5	8.6	53.5	9.8	19.3	17.9	9.7	7.5	14.627777777777778	21.408430074378806
233942_at	86.8	14.6	4.8	16.8	5.0	4.4	8.4	5.2	26.1	2.9	25.5	3.4	7.1	32.2	3.4	9.0	4.3	14.8	15.261111111111111	29.955295567901214
233947_s_at	39.4	20.8	2.3	1.4	4.4	9.7	1.5	4.6	1.3	1.8	1.8	19.2	1.8	3.2	15.6	3.0	11.0	71.4	11.899999999999999	34.43891237578151
233949_s_at	124.3	14.5	11.8	5.0	3.4	21.9	8.8	8.3	22.7	39.9	4.4	17.1	54.6	6.3	91.0	69.5	12.2	6.7	29.022222222222226	27.102699399469206
233950_at	104.4	10.0	37.8	31.3	16.5	27.1	23.9	6.6	5.2	10.0	9.9	24.6	23.4	23.6	19.5	6.0	17.9	15.1	22.933333333333334	22.28397774237344
233953_at	7.2	3.3	2.5	21.5	1.5	8.5	1.7	3.3	2.3	1.7	13.4	24.3	19.9	6.2	2.8	1.6	14.3	8.7	8.038888888888888	21.40738597030649
233954_at	115.8	5.0	9.0	18.1	17.0	34.5	6.9	25.4	15.1	24.8	25.6	57.4	25.5	26.5	6.7	35.4	35.8	23.1	28.200000000000003	20.62443588364106
233963_at	7.5	10.7	21.9	1.9	1.4	3.9	6.0	6.0	3.5	5.9	3.5	12.3	5.9	3.9	8.5	4.3	63.4	15.1	10.31111111111111	31.547326713822805
233969_at	7.3	2.9	3.4	1.6	2.2	10.5	5.5	1.8	117.0	2.0	2.7	1171.4	2.4	1.4	11.7	3.5	6.3	683.7	113.18333333333335	62.53529608442757
233973_at	111.5	10.1	11.0	4.7	9.4	35.8	11.1	11.9	9.8	8.1	39.6	23.8	16.7	5.9	13.0	10.3	6.2	6.3	19.177777777777777	29.90263275707673
233979_s_at	8.3	2.8	18.9	3.4	1.8	3.4	2.8	3.2	7.2	3.7	2.7	9.4	1.8	3.0	24.4	4.4	36.8	8.7	8.149999999999999	26.40813962458172
233983_at	204.9	25.1	25.2	56.0	19.5	86.3	13.1	50.2	53.8	22.1	62.3	30.6	22.0	57.6	29.1	27.2	110.4	27.8	51.28888888888889	20.58191691015969
233988_x_at	6.4	53.2	41.7	18.1	10.3	13.6	3.9	20.1	3.4	22.4	3.9	11.1	6.6	5.7	27.8	6.5	13.7	9.7	15.450000000000001	20.264609180778198
233994_at	45.1	0.9	13.3	25.4	15.2	2.8	22.1	5.7	6.0	6.8	3.2	32.9	6.4	39.0	1.0	16.1	3.0	5.6	13.916666666666664	22.46886248733955
233998_x_at	62.0	4.6	5.2	21.6	4.4	6.6	28.1	19.6	2.3	4.9	6.4	5.9	12.6	30.4	5.8	3.0	6.9	13.0	13.51666666666667	25.183143599046293
234003_at	130.7	18.4	33.7	22.8	16.6	28.5	39.4	16.3	19.8	7.2	7.1	42.1	8.2	18.2	47.7	8.8	16.7	8.8	27.277777777777782	24.06647056506639
234023_s_at	33.4	16.0	13.2	2.4	18.4	6.1	3.5	22.3	4.2	1.1	15.9	2.2	5.8	1.2	5.0	2.0	7.3	13.6	9.644444444444444	21.09761618432615
234024_at	96.7	12.5	15.9	14.6	13.8	10.3	33.9	16.2	29.1	8.1	17.0	13.0	15.8	33.7	13.4	22.7	14.3	25.2	22.566666666666666	20.308088159240327
234029_at	33.7	2.5	2.7	3.1	10.5	4.8	6.3	30.1	4.0	6.4	6.3	9.2	11.8	7.6	3.6	3.7	10.0	5.3	8.977777777777778	22.48298739843917
234038_at	68.1	6.9	4.6	2.2	12.7	4.2	2.6	11.3	2.7	3.5	23.3	11.5	4.1	7.2	10.8	4.3	6.3	32.3	12.144444444444446	30.17571583873461
234040_at	59.7	8.8	3.0	9.0	9.2	21.7	13.8	9.1	11.4	7.5	1.0	14.9	14.0	17.7	4.2	24.7	20.3	3.4	14.077777777777778	21.480838748925617
234045_x_at	5.2	4.8	6.7	2.6	2.6	2.9	5.0	2.4	4.2	5.8	2.3	4.7	4.7	3.9	3.3	5.6	67.5	49.9	10.227777777777778	40.17056680546672
234052_at	79.1	6.0	7.5	8.5	8.1	9.4	9.7	33.8	20.0	4.3	22.1	21.3	13.1	4.5	25.1	15.9	14.2	20.0	17.92222222222222	22.065387833985
234053_at	30.7	3.8	7.8	6.2	7.1	6.1	11.3	10.2	27.2	9.3	12.8	18.6	35.7	11.7	8.5	45.0	15.4	99.7	20.394444444444442	25.71421193288339
234055_s_at	14.9	13.8	8.8	23.1	9.6	5.3	3.6	4.5	2.6	3.7	2.5	48.1	7.8	9.3	22.6	27.3	16.1	10.4	13.000000000000002	20.253074123921603
234064_at	67.6	8.3	4.1	14.7	1.9	6.4	3.3	19.0	34.6	13.1	8.6	6.2	26.1	18.2	64.9	10.0	45.8	26.6	21.07777777777778	21.897169672883507
234067_at	327.0	22.2	23.4	55.1	50.4	82.3	39.1	85.1	87.0	36.6	65.0	31.3	69.1	100.6	48.2	60.0	35.7	82.3	72.24444444444445	21.493688529170583
234069_at	143.6	5.4	32.8	23.0	29.9	25.1	28.1	8.5	8.5	28.4	50.8	9.5	31.2	34.0	13.9	6.7	13.2	27.1	28.87222222222222	24.688029065210117
234071_at	62.1	29.1	8.7	11.3	4.7	18.1	10.7	23.6	2.3	14.4	16.5	7.3	4.7	31.1	13.7	6.7	9.6	12.7	15.961111111111112	20.162864663980866
234085_at	56.0	33.8	3.0	2.6	5.1	4.4	25.5	2.2	12.8	22.3	3.1	5.9	5.9	39.5	29.1	9.7	12.1	3.2	15.344444444444443	23.33701727713112
234097_s_at	24.4	1.2	0.4	2.1	6.7	3.8	7.8	8.2	1.0	6.6	9.8	8.2	9.0	8.7	12.5	1.4	20.4	1.1	7.405555555555556	20.431140500755504
234110_at	18.0	17.7	8.9	18.1	1.7	9.5	2.0	2.2	1.5	2.0	7.4	3.3	3.2	27.5	2.3	3.0	3.6	3.5	7.522222222222222	23.41888069842924
234115_s_at	3.9	2.8	3.1	3.3	1.5	3.8	11.5	3.5	1.3	1.1	4.6	23.2	1.6	9.8	2.1	3.9	14.7	3.2	5.494444444444444	24.1018449953867
234119_at	62.8	26.4	5.3	14.2	3.5	6.9	4.6	9.6	9.8	19.0	6.2	5.6	25.6	8.9	8.5	54.7	6.5	7.3	15.855555555555554	24.626448728446356
234121_at	5.2	3.8	55.5	2.8	4.5	12.5	3.6	2.0	1.6	2.2	2.0	4.3	6.6	6.9	3.0	15.2	17.8	9.1	8.81111111111111	32.67962970029741
234130_at	19.4	11.5	28.2	7.5	13.0	8.0	7.9	14.9	11.3	9.9	8.8	113.0	27.2	9.5	8.7	11.5	13.7	13.7	18.76111111111111	29.652685780154584
234133_s_at	129.9	23.7	40.6	5.7	2.6	5.0	5.9	28.5	20.1	8.4	21.8	24.4	52.2	8.6	53.1	90.9	16.4	8.6	30.355555555555554	25.345189683766012
234141_s_at	162.8	17.2	4.5	4.2	3.4	36.3	37.5	23.6	22.3	28.7	57.4	34.6	38.7	24.4	55.6	62.5	23.2	28.2	36.95	22.195138557989434
234142_at	87.4	5.5	13.7	9.9	2.3	19.8	17.3	20.1	4.1	2.1	5.1	69.2	7.1	22.0	23.1	6.1	11.8	8.4	18.611111111111114	28.274058614477116
234153_at	88.0	30.3	25.2	6.2	17.8	22.5	22.3	9.8	35.8	12.0	4.5	10.1	6.0	30.7	13.4	13.0	11.5	8.6	20.42777777777778	21.623633583378663
234154_at	107.0	24.3	19.0	13.7	18.5	3.8	19.2	21.9	12.7	8.4	30.3	22.8	10.6	17.4	31.5	10.4	14.0	7.5	21.833333333333332	23.665736353601087
234163_at	48.4	6.1	4.3	2.7	2.4	5.2	4.7	5.7	32.2	11.1	9.9	33.0	22.2	17.9	17.3	5.7	18.5	5.6	14.049999999999999	20.9434105365818
234173_s_at	6.7	11.7	6.1	9.9	25.6	3.7	50.8	34.8	5.7	4.8	45.2	4.9	25.0	45.1	10.1	5.4	8.0	28.1	18.422222222222224	20.083830302790496
234189_at	131.9	34.6	22.5	4.9	3.9	14.0	21.6	21.9	26.2	5.9	43.5	22.7	38.2	23.7	13.0	31.8	25.8	36.7	29.04444444444444	22.17540494628566
