id_sonda	RA271	RA273	RA281	RA282	RA288	RA289	Media	Error estándar %
1564250_at	3.5	10.9	27.6	19.7	73.3	12.4	24.566666666666666	38.29613405968072
1564253_at	20.8	93.9	71.2	23.9	61.3	98.9	61.666666666666664	20.248156105272933
1564262_at	78.1	5.7	11.2	57.9	64.3	32.7	41.65	26.559883830221683
1564264_at	23.7	63.1	7.2	42.1	73.7	5.2	35.833333333333336	29.862179670160817
1564272_a_at	5.0	13.5	14.7	25.1	28.3	10.6	16.2	20.368291867189576
1564273_at	5.6	2.2	11.2	66.3	18.2	57.2	26.78333333333333	38.64302579646498
1564274_at	23.2	25.3	60.7	97.2	26.0	71.7	50.68333333333334	22.579422897104145
1564276_at	20.2	17.0	36.5	41.0	7.1	18.6	23.400000000000002	20.411917465627344
1564282_a_at	28.7	21.5	4.8	8.5	13.1	3.8	13.399999999999999	27.530020561705328
1564291_at	104.9	54.5	39.2	66.9	71.3	5.1	56.98333333333334	21.914014935999028
1564292_at	2.9	2.6	5.6	12.9	10.2	5.4	6.6000000000000005	23.251529171549702
1564295_at	18.5	9.0	4.9	13.9	21.2	34.6	17.016666666666666	22.96278802710347
1564300_at	3.8	14.3	5.5	38.1	16.9	36.3	19.15	28.91454171484246
1564306_at	77.3	11.7	65.4	8.3	10.3	54.3	37.88333333333333	30.802363596420175
1564309_at	3.6	2.4	2.5	17.3	7.9	5.9	6.6000000000000005	31.95417466693572
1564314_at	25.8	17.0	48.1	10.7	17.7	49.0	28.05	22.0424075309377
1564315_at	36.8	22.0	11.1	35.3	42.1	5.1	25.399999999999995	22.106142425095825
1564318_at	3.6	12.4	8.2	27.6	58.4	6.9	19.516666666666666	39.76689200701553
1564327_at	4.0	5.3	10.7	60.1	39.6	10.1	21.63333333333333	39.53032575190781
1564337_at	10.1	8.8	2.4	17.9	32.7	3.9	12.633333333333335	33.17917910217119
1564339_a_at	11.4	6.6	16.1	30.6	8.3	17.2	15.033333333333333	21.549247177107965
1564351_at	41.9	17.7	23.7	79.3	72.4	41.2	46.03333333333333	20.300598679049315
1564352_at	126.8	83.9	42.3	114.4	75.3	8.1	75.13333333333334	22.026616793643846
1564356_at	4.4	4.8	4.4	17.3	90.3	3.9	20.849999999999998	61.51449199869641
1564357_at	6.7	2.5	3.3	5.7	12.8	10.1	6.8500000000000005	21.603181485313975
1564358_at	568.2	157.4	128.7	365.0	229.0	382.8	305.18333333333334	20.255843096348148
1564359_a_at	26.5	6.9	2.4	8.8	17.4	5.9	11.316666666666665	29.537011727881573
1564360_a_at	11.8	33.0	6.8	53.6	5.2	1.5	18.65	40.85279327045734
1564367_at	91.3	62.8	16.1	21.7	35.9	47.4	45.86666666666667	22.75850600329629
1564368_a_at	4.7	4.0	1.7	30.0	16.8	3.0	10.033333333333333	41.63485759841439
1564377_at	19.8	12.3	17.0	76.0	23.1	16.6	27.466666666666665	32.626188252624395
1564379_at	3.7	6.1	5.7	7.6	7.1	35.1	10.883333333333335	40.88816047319371
1564381_s_at	74.2	40.3	27.5	15.6	63.7	7.9	38.2	25.789732471433947
1564389_at	29.4	7.8	58.5	12.2	53.5	84.6	40.99999999999999	27.05528108367185
1564391_at	11.9	11.7	57.5	35.0	31.4	31.7	29.866666666666664	21.238324154539182
1564392_at	34.0	32.3	1.7	89.9	11.0	8.0	29.483333333333334	40.973228577585004
1564400_at	17.2	34.0	6.1	22.9	19.0	53.3	25.416666666666668	23.99774542248413
1564401_at	74.3	5.6	3.5	77.6	13.8	8.3	30.51666666666667	43.20312385558555
1564402_at	66.7	6.0	14.2	46.2	51.1	26.5	35.11666666666667	24.82228651024097
1564405_at	12.5	11.8	1.2	6.4	51.9	15.4	16.533333333333335	40.68078462689563
1564407_a_at	4.9	6.0	7.0	12.7	17.0	19.5	11.183333333333332	20.4964543337531
1564413_at	66.0	34.3	14.1	16.4	36.3	39.0	34.349999999999994	20.351955920504736
1564421_at	11.8	2.2	34.0	15.0	12.1	18.3	15.566666666666665	25.165231095275782
1564423_a_at	14.9	93.8	75.2	151.0	20.2	74.9	71.66666666666667	26.185130858183857
1564426_x_at	47.3	15.3	5.8	85.7	52.5	14.7	36.88333333333333	30.845472595845003
1564451_at	43.9	8.7	22.4	24.5	19.2	9.7	21.400000000000002	22.300270061528664
1564459_at	2.9	17.1	6.8	44.7	14.3	25.9	18.616666666666664	30.240127813372155
1564460_at	3.2	2.7	4.9	13.8	10.8	6.5	6.983333333333334	23.65880322671768
1564463_at	49.1	13.1	50.7	72.2	25.8	91.3	50.366666666666674	21.307598475937116
1564466_at	47.3	2.9	10.1	52.1	9.3	2.5	20.7	40.927756210136394
1564467_at	28.2	21.1	33.5	17.9	11.2	2.9	19.133333333333333	21.69764868028107
1564468_at	17.5	29.4	14.2	12.1	7.7	4.6	14.249999999999998	22.821557818173748
1564469_at	44.7	2.0	24.5	10.7	5.1	10.2	16.2	36.695960364695935
1564472_at	20.4	3.0	22.2	74.2	43.1	24.3	31.200000000000003	29.409950116016446
1564475_s_at	6.6	22.3	34.0	16.2	48.6	41.2	28.149999999999995	21.050892516428288
1564479_a_at	84.3	59.3	56.5	39.3	9.4	31.8	46.76666666666666	20.585620972085067
1564482_at	70.1	21.3	11.0	24.4	19.0	12.2	26.33333333333333	31.22013608017779
1564485_at	45.3	6.3	8.2	19.0	31.2	23.6	22.266666666666666	24.548083549283557
1564494_s_at	1431.3	1259.6	221.3	1265.4	1978.5	519.7	1112.6333333333334	21.406798094435608
1564499_at	4.1	2.7	10.3	25.1	30.2	2.1	12.416666666666666	36.79929686527365
1564504_at	28.7	38.7	20.6	10.1	67.4	8.4	28.983333333333334	28.293456242660316
1564510_at	3.2	5.7	28.4	17.8	8.0	8.0	11.85	29.888557935475994
1564525_at	31.4	195.7	47.4	25.4	25.2	89.0	69.01666666666667	35.942410835697494
1568638_a_at	130.8	42.0	33.7	35.8	37.2	3.7	47.199999999999996	34.08987623174569
1564533_at	3.0	6.0	1.1	14.7	52.8	4.5	13.683333333333332	53.74505571851774
1564539_at	51.2	9.1	9.7	38.7	9.5	44.2	27.066666666666666	27.151565093703557
1564545_a_at	72.7	48.0	16.0	9.7	54.2	21.5	37.01666666666666	25.140871425996387
1564547_x_at	48.1	54.1	18.3	6.8	24.8	43.5	32.6	21.400942570892077
1564548_at	55.7	52.2	8.3	25.9	12.7	6.7	26.91666666666666	30.499164215607326
1564552_at	33.5	167.2	130.7	96.5	25.1	74.6	87.93333333333334	23.424855135540533
1564559_at	126.5	46.8	45.1	36.7	9.2	12.2	46.083333333333336	34.43377650767177
1564561_at	71.8	55.7	76.1	12.4	19.4	55.9	48.550000000000004	20.486183164395893
1564567_at	6.1	0.9	3.0	9.1	9.1	44.7	12.15	49.932072381420895
1564568_at	10.9	78.6	36.1	69.0	24.7	24.8	40.68333333333333	24.768187622207595
1564573_at	18.8	62.1	23.9	62.5	139.8	83.2	65.05	25.317925726615858
1564580_at	47.8	19.1	6.4	10.2	11.4	6.2	16.850000000000005	35.103507791790314
1564590_a_at	65.1	33.3	3.9	53.9	15.3	4.1	29.266666666666666	33.103137342680206
1564595_at	35.6	7.6	35.6	68.4	30.7	17.4	32.550000000000004	23.793138628652212
1564600_a_at	26.9	90.9	52.8	82.7	105.3	23.4	63.666666666666664	20.156274774172566
1564601_at	40.8	14.0	5.7	42.8	14.6	30.2	24.683333333333334	23.337290937358986
1564603_at	101.4	41.4	45.6	98.7	18.5	125.0	71.76666666666667	21.88612985154273
1564620_at	4.8	5.4	4.2	19.8	13.4	32.8	13.4	31.463482702864777
1564626_at	8.2	7.0	7.4	11.4	9.8	32.0	12.633333333333333	28.39917246191199
1564627_at	4.4	29.4	2.1	16.1	7.9	4.1	10.666666666666666	36.439876280433964
1564630_at	15.7	14.8	70.7	93.4	15.9	10.6	36.85	36.19746138082335
1564631_at	2.2	24.7	8.0	5.6	2.7	8.0	8.533333333333333	36.26050774879636
1564640_at	3.2	8.0	32.3	21.6	0.2	2.6	11.316666666666665	42.23719793765234
1564654_at	213.6	111.4	171.4	70.8	67.7	45.1	113.33333333333333	21.800523654335223
1564660_at	16.7	14.4	95.5	74.8	20.3	9.6	38.55	35.62319505674628
1564662_at	1.5	0.9	2.0	4.1	3.3	5.3	2.85	21.97072209844351
1564665_at	2.6	37.1	29.5	22.9	10.1	58.1	26.716666666666665	27.70795806494525
1564672_at	3.0	3.5	3.0	13.4	21.8	18.3	10.5	30.051605903590772
1564685_a_at	22.4	2.8	2.9	5.3	9.9	14.8	9.683333333333332	29.83877774387085
1564688_a_at	14.2	28.0	9.6	5.9	4.7	33.4	15.966666666666669	28.02190722066731
1564690_at	17.3	11.8	6.6	56.9	43.3	2.1	22.999999999999996	35.684267397811986
1564699_at	2.0	74.1	34.6	79.9	47.8	49.9	48.04999999999999	21.931966164796197
1564705_at	31.7	1.8	1.1	3.5	6.2	2.1	7.733333333333334	57.24867094535827
1564707_x_at	2.9	1.8	8.9	8.3	9.8	22.8	9.083333333333334	30.735359865189494
1564805_a_at	92.7	39.2	96.2	19.4	26.3	6.5	46.71666666666667	30.689684216652502
1564718_at	3.1	4.3	4.2	44.6	19.4	11.2	14.466666666666667	41.23383318329418
1564721_at	1.9	7.1	15.5	7.9	20.2	11.0	10.6	22.869657654813473
1564729_at	15.5	10.3	10.3	17.3	104.8	44.4	33.766666666666666	40.89597991861682
1564733_at	225.5	122.4	23.2	50.0	30.1	105.3	92.75	30.731952762572963
1564749_at	4.5	3.9	5.0	17.5	14.0	11.4	9.383333333333333	22.77335946618911
1564758_at	6.1	1.4	2.7	28.3	6.2	2.8	7.916666666666667	47.89593212312244
1564767_at	30.7	1.6	20.1	64.7	5.0	21.1	23.866666666666664	35.523032147731996
1564772_at	6.9	1.0	2.3	8.3	14.4	30.4	10.549999999999999	38.258544781022565
1564777_at	16.2	3.6	2.4	15.8	19.0	20.8	12.966666666666667	22.835568811576774
1565026_a_at	19.7	1.8	38.6	8.5	14.4	3.5	14.416666666666666	35.18153535775669
1564784_at	69.6	71.8	50.7	15.7	102.4	15.2	54.23333333333332	23.576524828550568
1564789_at	7.8	24.1	7.2	27.5	26.3	45.4	23.049999999999997	23.033646617004518
1564790_at	7.6	9.5	22.2	67.0	45.0	26.9	29.700000000000003	28.536443293576173
1564794_at	2.2	3.1	6.3	29.9	11.6	15.0	11.35	33.95771321852322
1564795_at	2.8	21.4	1.5	13.3	11.2	3.0	8.866666666666667	32.97108933337772
1564796_at	422.9	151.2	73.8	133.2	216.9	71.1	178.1833333333333	27.5098733083606
1564798_at	280.0	168.7	156.4	100.1	72.5	80.2	142.98333333333335	20.311387581798172
1564813_at	24.4	11.5	0.7	4.5	23.8	12.4	12.883333333333335	28.125403375173676
1564819_at	28.5	4.6	1.4	7.0	37.9	19.8	16.533333333333335	33.016434191560315
1564820_at	25.3	55.7	22.1	24.3	5.3	40.8	28.916666666666668	22.301590509270646
1564822_at	13.5	40.3	98.6	46.5	17.5	6.0	37.06666666666666	34.21160850167827
1564823_at	16.8	5.6	26.1	31.7	46.5	22.7	24.900000000000002	20.70838403383925
1564828_at	69.2	35.9	69.3	8.2	25.9	21.9	38.4	24.744303886868167
1564836_at	64.8	44.3	23.8	15.5	19.1	9.0	29.416666666666668	26.70706586262544
1564838_a_at	64.8	7.5	20.1	36.1	76.2	46.4	41.85	23.267262467676705
1564841_at	28.1	3.8	23.8	46.7	12.3	43.2	26.316666666666666	23.810420025234766
1564851_at	87.6	62.2	7.8	41.1	14.8	20.5	39.00000000000001	29.626020216271364
1564854_at	147.4	12.9	59.2	45.7	22.5	21.3	51.5	36.22968312530022
1564872_at	59.8	27.5	56.6	16.7	27.7	15.2	33.916666666666664	21.48172484347435
1564876_s_at	82.1	122.2	10.2	18.0	17.0	13.4	43.81666666666666	39.9852083266306
1564882_at	8.1	14.4	28.0	62.5	28.1	34.2	29.21666666666667	24.207470879413428
1564883_a_at	145.3	69.1	58.4	117.0	104.5	14.8	84.85000000000001	20.534279367848505
1564897_at	25.8	5.9	10.0	38.0	30.9	26.2	22.799999999999997	20.240223555272024
1564905_at	4.0	3.8	4.2	14.0	10.0	10.0	7.666666666666667	20.784852222605863
1564909_at	6.0	41.2	14.0	16.4	8.8	31.0	19.566666666666666	26.111366319567185
1564911_at	34.8	26.5	20.0	27.6	6.8	7.4	20.51666666666667	20.71802485166185
1565254_s_at	7.6	67.1	6.9	65.5	11.1	44.9	33.85	31.765635532255672
1564936_at	45.6	6.1	30.6	15.8	34.7	3.9	22.783333333333335	27.443434314182745
1564937_at	9.2	18.1	40.0	15.9	12.3	10.8	17.716666666666665	23.97871765964786
1564940_at	61.1	10.8	53.4	30.8	56.2	6.6	36.483333333333334	24.45574176368227
1564949_at	8.0	7.9	1.2	9.4	57.0	4.3	14.633333333333333	53.408153767631596
1564962_at	24.3	6.5	19.1	9.4	62.0	9.5	21.8	35.603606978213115
1564963_x_at	21.5	5.1	0.9	59.6	59.6	34.1	30.13333333333333	31.811961699098486
1564964_at	21.5	3.5	20.3	5.1	7.3	5.2	10.483333333333333	29.03459157019308
1564965_at	16.9	7.7	11.4	52.3	38.8	16.5	23.933333333333334	27.425422432849583
1564970_at	22.3	2.9	54.8	43.1	7.8	7.5	23.066666666666666	34.584198740809335
1564972_x_at	76.2	28.0	107.7	33.7	87.3	31.5	60.73333333333334	20.913415468352863
1564985_a_at	5.1	17.3	8.3	17.0	61.7	8.8	19.7	40.0320315745092
1565002_at	56.6	9.9	35.2	6.6	17.7	51.6	29.599999999999998	27.02151313874638
1565034_s_at	52.7	15.1	38.5	81.5	66.3	22.6	46.116666666666674	20.68461448396158
1565073_at	70.8	25.7	38.4	122.7	58.2	12.4	54.699999999999996	26.89492196925069
1565082_x_at	16.4	21.2	47.4	68.2	13.9	12.5	29.933333333333334	28.33541487780979
1565105_at	3.2	2.4	5.5	37.8	16.8	5.6	11.883333333333333	43.03278852959372
1565107_x_at	69.9	5.6	2.6	70.2	22.2	57.8	38.050000000000004	30.9697127503052
1553075_a_at	4.7	26.1	3.3	10.8	8.3	37.1	15.050000000000002	33.536995146413865
1565111_x_at	16.4	3.7	37.6	4.1	9.6	23.6	15.833333333333334	30.836416456370696
1565130_at	62.7	40.7	10.3	16.1	36.4	50.6	36.13333333333333	20.652122630875798
1565152_at	80.3	1.8	9.7	25.5	94.5	7.3	36.51666666666667	41.27546908370108
1565162_s_at	238.5	253.3	393.6	402.2	885.3	364.8	422.95000000000005	20.897832379584035
1565192_at	36.6	31.7	34.9	117.2	74.9	13.4	51.44999999999999	27.49717313858072
1565242_at	28.3	35.4	3.9	10.6	9.6	3.6	15.233333333333333	32.72072641577967
1565265_at	35.1	8.4	5.1	12.9	13.2	7.5	13.700000000000001	29.782751249822585
1565282_at	119.9	11.1	106.5	59.2	8.6	18.5	53.96666666666667	34.23436095413035
1565306_a_at	6.1	26.4	38.3	18.6	58.0	18.1	27.583333333333332	24.718739559441953
1561615_s_at	63.0	58.0	53.2	19.4	56.7	150.0	66.71666666666667	24.40991437493055
1565320_at	6.7	5.7	5.9	53.8	40.2	88.7	33.5	37.74824599883044
1565337_at	27.5	53.5	7.7	73.6	25.7	26.0	35.666666666666664	24.72034755644623
1565338_x_at	37.7	39.0	6.6	10.4	9.6	36.2	23.25	25.37710344529363
1565339_at	11.1	21.3	8.3	23.0	62.4	51.7	29.633333333333336	27.96714300981958
1565346_a_at	17.0	3.7	31.2	61.3	73.7	47.4	39.05	25.47573867700959
1565347_s_at	18.1	80.1	16.6	85.7	115.2	7.3	53.833333333333336	31.42046270584171
1565358_at	4884.9	1706.9	966.9	608.5	613.3	1020.6	1633.5166666666664	37.47190676751896
1565389_s_at	14.2	13.7	68.7	36.9	21.6	13.2	28.049999999999997	29.05164336120881
1565406_a_at	8.3	2.0	4.2	24.0	24.3	9.2	12.0	30.35476959288338
1565407_at	47.3	49.1	39.4	9.2	61.1	11.8	36.31666666666667	21.740451015601657
1565424_at	3.2	1.5	23.9	14.3	12.7	10.5	11.016666666666666	27.54602045745285
1565436_s_at	94.6	26.7	10.3	179.8	121.3	44.0	79.45	30.306616491664997
1565446_at	1.6	18.4	6.6	0.2	13.4	1.0	6.866666666666667	40.78632957625493
1565483_at	25.3	48.7	109.2	25.2	21.7	88.0	53.01666666666666	26.15436819238215
1565495_at	89.8	29.8	64.2	9.9	32.6	18.6	40.81666666666667	27.647429301189707
1565525_a_at	26.0	6.0	35.6	31.2	12.0	11.7	20.416666666666668	22.09589992641711
1565544_at	24.6	16.4	21.7	8.1	5.8	6.4	13.833333333333334	22.119291950738244
1565546_at	29.6	9.1	6.6	11.7	17.1	7.1	13.533333333333331	24.111946068289686
1565549_at	7.9	10.2	54.7	30.1	18.7	27.3	24.816666666666666	25.69949178203355
1565554_at	15.4	64.0	20.9	17.9	61.2	8.1	31.250000000000004	29.415908016657326
1565556_at	38.4	53.5	54.3	71.4	9.3	17.6	40.75	21.704404348231762
1565558_at	9.9	4.9	18.3	36.9	66.0	20.8	26.133333333333336	31.947987331877776
1565563_at	1.1	7.0	25.8	17.2	2.0	8.5	10.266666666666666	34.64733495892581
1565565_at	26.8	3.1	3.5	18.4	68.7	4.1	20.766666666666666	45.59571744320736
1566807_a_at	6.5	11.5	5.5	17.9	14.7	28.4	14.083333333333334	22.384337225804245
1565576_at	50.2	29.4	114.2	114.1	14.4	16.9	56.533333333333324	30.58333670315391
1565577_s_at	2.2	30.5	57.7	9.2	35.1	24.7	26.566666666666666	27.748516523530192
1565578_at	2.6	1.5	20.9	42.6	7.1	1.9	12.766666666666666	47.729168922898936
1565580_s_at	27.2	5.1	3.7	17.5	31.3	12.0	16.133333333333333	26.292759896183572
1565582_at	61.5	2.4	34.0	62.6	20.9	8.7	31.683333333333334	30.45701031743433
1565583_at	17.3	8.0	6.6	15.4	31.0	26.5	17.466666666666665	20.834620126139946
1565585_at	18.0	29.9	66.7	15.8	8.1	10.1	24.766666666666666	32.99387822360808
1565588_at	65.1	31.3	23.2	13.4	38.5	9.8	30.21666666666667	24.88505690915336
1565596_at	5.8	7.9	3.8	24.8	65.1	9.5	19.48333333333333	45.07232396737206
1565597_at	62.4	6.2	9.0	68.4	79.6	52.6	46.36666666666667	25.150129114218224
1565599_at	8.8	12.1	32.3	38.6	40.3	4.8	22.816666666666666	26.140151780791697
1565601_at	6.9	1.8	31.8	28.5	10.9	34.9	19.133333333333336	27.747058842396182
1565608_at	39.8	30.1	61.6	12.5	11.4	32.2	31.26666666666667	22.248226455665854
1565613_at	12.1	21.9	3.4	36.3	8.9	5.4	14.666666666666666	31.593634066036515
1565616_at	29.4	1.3	2.3	9.3	6.2	6.1	9.1	42.42684962695601
1565618_at	4.1	3.6	2.9	12.8	11.5	6.4	6.883333333333333	23.091243487921698
1565621_at	19.6	45.5	4.8	72.9	18.5	11.5	28.8	33.19217636499592
1565628_at	11.3	77.9	59.6	40.4	88.1	113.9	65.2	20.781123810534417
1565633_at	13.3	14.1	21.4	81.8	11.0	22.9	27.416666666666668	36.7782076078795
1565637_at	42.9	17.7	3.5	71.2	30.9	2.8	28.16666666666667	34.694308111666786
1565644_at	62.0	52.2	19.6	10.2	23.9	10.2	29.683333333333334	27.767490787856797
1565650_at	5.4	34.9	45.3	27.0	27.9	10.4	25.150000000000002	22.174846880065274
1565653_at	36.2	4.5	1.2	35.0	18.5	32.9	21.383333333333336	27.427595847878926
1565656_x_at	11.2	6.3	14.3	104.3	8.6	7.8	25.416666666666668	56.81454796389919
1565657_at	7.0	10.2	11.4	1.8	1.4	9.9	6.95	23.54459361712575
1565659_at	9.2	6.6	16.8	40.5	20.8	14.2	18.016666666666666	25.119821406073907
1565660_at	8.3	7.1	41.1	90.1	9.4	13.4	28.233333333333334	43.42641573153811
1565661_x_at	6.0	54.0	60.7	29.6	33.8	6.4	31.750000000000004	27.010794411153206
1565668_at	27.2	36.8	33.6	52.0	6.0	3.3	26.483333333333334	26.444663536468315
1565669_at	22.9	99.7	53.8	35.2	22.2	18.0	41.96666666666666	27.65083558748978
1565672_at	108.9	15.7	22.6	42.0	72.6	45.6	51.23333333333334	25.159354602068497
1565673_at	4.0	3.9	39.4	11.6	67.5	72.0	33.06666666666667	35.27488882334438
1565674_at	46.0	53.3	73.5	78.2	51.2	243.9	91.01666666666667	31.118425010722195
1565680_at	94.8	7.8	59.5	42.5	40.8	16.2	43.599999999999994	26.801243567296414
1565684_at	25.7	37.8	3.8	128.8	73.1	96.5	60.95000000000001	28.757149120224827
1565685_at	5.5	13.5	11.8	10.1	74.5	11.6	21.166666666666668	46.25200693119118
1565692_at	6.5	100.9	5.1	42.9	20.1	11.5	31.166666666666668	44.08951731096032
1565694_at	93.3	67.5	64.4	218.8	92.7	10.5	91.2	28.358922603744478
1565697_at	56.1	30.8	23.7	8.3	63.9	21.8	34.1	23.480868401823013
1565699_at	6.7	5.6	45.6	45.3	44.0	8.7	25.98333333333333	29.870496631729875
1565702_at	44.2	11.8	17.8	20.0	32.9	3.3	21.666666666666668	25.353749688638988
1565705_x_at	7.4	7.5	35.7	25.2	15.2	27.2	19.7	21.782111731646832
1565706_at	105.9	116.9	52.2	15.1	15.9	91.4	66.23333333333333	25.3127351662931
1565714_at	36.8	104.6	52.5	39.1	16.0	14.7	43.949999999999996	28.028695584294926
1565715_at	14.6	36.9	29.7	82.9	122.6	8.8	49.25000000000001	33.64425920512591
1565717_s_at	189.8	533.1	4.2	417.0	155.1	124.8	237.33333333333334	31.073519580573244
1565722_at	52.6	5.0	14.6	62.6	56.3	39.1	38.36666666666667	22.94617347442488
1565728_at	10.2	23.8	77.5	26.5	33.2	89.6	43.46666666666666	27.578784772054515
1565729_at	17.8	59.5	48.1	20.6	16.3	130.6	48.81666666666666	33.484128988548754
1565730_at	10.5	51.0	30.0	57.9	17.4	57.0	37.300000000000004	20.803552496087878
1565731_at	117.3	202.7	109.0	68.8	168.1	32.2	116.35000000000001	20.019376627562664
1565732_at	50.0	6.3	20.5	55.6	12.6	24.6	28.266666666666666	26.508068282712166
1565733_at	26.6	48.7	64.9	13.7	30.3	13.4	32.93333333333334	23.01921484434784
1565737_at	37.1	13.4	4.6	10.1	21.2	42.4	21.46666666666667	26.459478488874623
1565738_at	6.4	8.8	52.8	57.8	33.3	92.2	41.88333333333333	29.055835773195245
1565740_at	3.8	7.7	2.8	21.2	7.0	13.7	9.366666666666667	27.63989226642545
1565741_at	5.3	50.6	38.8	82.9	32.5	26.2	39.38333333333333	24.685881545578145
1565742_at	1.7	8.3	1.7	2.2	9.2	15.3	6.3999999999999995	32.15697716756903
1565748_at	33.3	38.5	20.0	120.6	58.5	33.3	50.699999999999996	26.794508619359764
1565751_at	9.2	11.2	5.3	33.3	20.6	18.2	16.3	23.057656465510362
1565755_at	20.0	15.7	20.1	24.4	4.2	1.7	14.350000000000001	24.1080685204888
1565758_at	4.7	5.0	3.7	16.9	17.4	14.6	10.383333333333333	23.559353252926567
1565760_at	5.0	2.7	3.5	25.7	4.5	3.2	7.433333333333334	45.06633498212089
1565763_at	125.5	95.5	166.3	133.9	30.6	38.9	98.45	20.560667494880427
1565765_x_at	231.4	106.0	72.1	55.6	39.4	100.2	100.78333333333335	25.46956209087421
1565768_at	25.7	4.3	13.6	7.9	8.8	7.7	11.333333333333334	25.147202155307614
1565771_at	27.3	32.2	11.8	11.3	35.7	8.5	21.133333333333333	21.104038074845956
1565772_at	141.8	96.3	122.9	28.1	31.8	64.9	80.96666666666668	21.75023451014265
1565774_at	5.2	7.7	9.0	70.6	10.0	12.4	19.150000000000002	49.272180228524924
1565775_at	9.7	6.8	16.7	55.6	20.4	16.0	20.86666666666667	31.650295370585784
1565776_at	23.1	38.7	5.8	11.3	47.7	43.9	28.416666666666668	23.091590139901207
1565783_at	49.6	7.9	15.4	34.0	57.2	13.8	29.650000000000006	25.77935705916318
1565787_at	51.6	33.9	14.8	80.1	16.4	44.1	40.15	22.692720303568645
1565788_at	25.7	2.0	23.5	28.2	17.6	10.4	17.900000000000002	20.97432860567051
1565795_at	71.3	29.5	28.8	53.3	58.1	5.0	40.99999999999999	22.037169881102336
1565797_at	78.4	12.6	11.7	46.8	14.1	14.3	29.650000000000002	34.472801979189455
1565799_at	0.8	1.4	0.8	4.6	9.8	10.7	4.683333333333333	36.17457123483191
1565800_x_at	0.8	21.9	5.8	16.8	2.0	1.1	8.066666666666666	41.882225918011684
1565802_at	14.9	3.5	5.1	13.8	11.4	20.3	11.5	20.457896271336686
1565803_at	71.3	9.2	72.1	32.3	30.0	8.2	37.18333333333333	28.636457078297784
1565806_at	10.7	2.2	25.5	30.9	11.2	18.9	16.566666666666666	23.81382151065238
1565807_at	5.8	1.9	3.5	78.2	93.4	10.1	32.15	48.598963174673756
1565809_x_at	42.8	1.0	2.9	3.9	4.7	18.5	12.299999999999999	49.10050105083434
1565810_at	14.8	49.9	2.4	41.6	26.5	46.0	30.200000000000003	23.358000707421166
1565812_at	10.4	10.6	4.4	31.1	20.1	11.8	14.733333333333333	23.941134708066613
1565814_at	5.2	24.5	6.4	32.2	18.3	17.3	17.316666666666666	22.367055178023712
1565816_at	9.5	3.5	17.8	15.8	6.8	3.4	9.466666666666667	24.208440024209317
1565817_at	38.9	40.7	12.8	85.5	81.0	14.4	45.54999999999999	25.777877927908676
1565819_at	3.0	2.3	27.7	21.3	3.8	4.5	10.433333333333332	39.6743284288877
1565820_x_at	1.6	10.0	13.8	25.7	6.8	4.8	10.449999999999998	30.576912233608883
1565830_at	9.6	49.5	21.6	6.3	4.6	10.7	17.05	37.09538967378637
1565832_at	11.5	12.8	27.9	58.7	19.5	32.3	27.116666666666664	24.055829184048708
1565834_a_at	9.5	23.8	27.3	5.5	9.0	3.2	13.049999999999999	28.604924811458364
1565837_at	19.4	3.9	43.1	7.5	11.3	13.6	16.466666666666665	31.865288880992182
1565839_a_at	31.2	26.6	2.3	56.8	32.1	4.8	25.633333333333336	29.24846902155447
1565840_at	14.9	2.4	4.9	49.9	37.2	3.7	18.833333333333332	39.68662322188869
1565845_at	97.6	16.0	92.5	146.3	90.0	23.9	77.71666666666665	23.66162699196219
1565846_at	3.3	11.4	5.5	35.3	26.9	5.7	14.683333333333335	33.66576656365881
1565849_a_at	72.5	27.2	2.4	25.4	22.8	73.2	37.25	28.99561884744471
1565851_at	6.6	2.6	1.8	8.7	3.9	9.2	5.466666666666666	21.51353396272538
1565856_at	64.4	25.7	7.5	26.9	12.0	15.1	25.266666666666666	30.438170532454283
1565857_at	6.7	69.5	65.2	123.7	30.3	60.1	59.25000000000001	24.993399007078995
1565858_at	18.3	8.3	14.7	106.0	102.9	57.8	51.333333333333336	32.426034085478626
1565859_at	66.6	42.9	13.1	83.1	31.6	12.3	41.6	25.715037414787446
1565860_at	4.3	12.3	4.4	47.3	29.2	12.4	18.316666666666666	34.28626889338003
1565861_at	40.8	8.7	4.3	11.6	8.8	12.8	14.499999999999998	33.96469065645319
1565863_at	8.7	11.4	55.4	27.4	15.6	5.5	20.666666666666668	33.606042785326764
1565866_a_at	29.5	7.5	49.1	65.8	17.8	11.8	30.25	28.269644405530986
